PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
HC,11833,HCFIVS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20110527,20110527,1,45.45,,Zhongguo wen shi zi liao ji cui [electronic resource] = Chinamaxx digital library of Chinese e-books,,,order group: CP; library note: 1/11 of $500/yr deposit toward book purchases.  1/11 of initial $500 annual access fee.; fund name: END-GLOS-2022,Independent order and receipt quantity,True,False,electronic,E-Book,,,,
HC,14785,HCFIVS,ongoing,Pending,true,HC,20130228,20140228,0,Purchase,P,,,,20130529,20130529,1,119.90,,AHR net.,,,order group: SS; library note: Price went down FY19 - 5 schools now paying; First invoice from 2012 paid by Jane Lowe & is not in Aleph - paper copy in Anne's files.; fund name: END-REVM-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,21324,HCONCE,ongoing,Pending,true,HC,20220101,20221231,20220930,Purchase,P,,,,20210920,20210920,1,300.00,,Jacob's Pillow Dance Stream / produced by Jacob's Pillow Dance Festival.,,,order group: RB; library note: College Partnership program gives access to DanceStream and several other associated benefits for Jacob's Pillow.; e_note: FY21 and FY20 had been gratis (assumed per absence of order/invoice documentation). Now $300 pa.; fund name: PERCPROPE-2022; vendor note: Jacob's Pillow Dance - College Partnership Program,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,21341,HCYBPA,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20211008,20211008,1,15.83,,The best short stories : the O. Henry prize winners.,,,order group: RB; library note: Creating new order - new bib record for series.; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,21370,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989122812,,,20211208,20211207,1,30.95,,REMAINDERED LIFE.,"TADIAR, NEFERTI X. M",9781478017769,library note: For 3/24/22 Schocket lecture; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21389,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989311241,,,20220105,20220104,1,35.00,,CARRYING THE BURDEN OF PEACE : REIMAGINING INDIGENOUS MASCULINITIES THROUGH STORY.,"MCKEGNEY, SAM",9780816537037,library note: For collection/circulation; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21391,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,C,99989311243,,,20220105,20220104,1,24.00,,BROWN GIRLS.,"ANDREADES, DAPHNE PALASI",9780593243428,library note: For collection/circulation; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21394,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,C,99989311250,,,20220105,20220104,1,19.99,,CANCER OF COLONIALISM.,"PECINOCSKY, TONY",9780717808816,library note: For collection/circulation; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21412,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989538398,,,20220127,20220126,1,40.00,,CLYFFORD STILL : THE ARTIST'S MATERIALS.,"LAKE, SUSAN F",9781606066959,library note: For student Hakim when ready: hm20@hampshire.edu; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21413,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989538749,,,20220127,20220126,1,16.99,,NUBIA : REAL ONE.,"MCKINNEY, L. L",9781401296407,library note: For collection. Art by Hampshire College alum Robyn Smith 11F. Hold for NH.; fund name: ACQCPROP-2022; vendor note: For collection. Art by Hampshire College alum Robyn Smith 11F.,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21407,HCAMZZ,one-time,Pending,true,HC,0,0,0,Purchase,P,,,,20220126,20220126,1,37.47,,LOUISIANA CREOLE PEOPLEHOOD: AFRO-INDIGENEITY AND COMMUNITY.,,,order group: NH; library note: R COLDWELL CLASS RESERVE CSI-0221 AND 0210-1; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21422,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989678344,,,20220208,20220207,1,28.00,,"DISORDERED COSMOS : A JOURNEY INTO DARK MATTER, SPACETIME, AND DREAMS DEFERRED.","PRESCOD-WEINSTEIN, CHANDA",9781541724709,library note: For collection; fund name: ACQCPROP-2022; vendor note: For collection,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21423,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989678504,,,20220208,20220207,1,27.00,,ON FREEDOM : FOUR SONGS OF CARE AND CONSTRAINT.,"NELSON, MAGGIE, 1973-",9781644450628,library note: For collection.; fund name: ACQCPROP-2022; vendor note: For collection.,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21424,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989678505,,,20220208,20220207,1,29.99,,YOU DON'T KNOW US NEGROES : AND OTHER ESSAYS.,"Hurston, Zora Neale.",9780063043855,library note: For collection.; fund name: ACQCPROP-2022; vendor note: For collection.,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21425,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989678506,,,20220208,20220207,1,30.00,,"PUSHING COOL : BIG TOBACCO, RACIAL MARKETING, AND THE UNTOLD STORY OF THE MENTHOL CIGARETTE.","Wailoo, Keith.",9780226794136,library note: For collection.; fund name: ACQCPROP-2022; vendor note: For collection.,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
